,step,accuracy,loss
171,171,0.7421875,0.49039724469184875
172,172,0.7578125,0.49007806181907654
173,173,0.7578125,0.4810546040534973
174,174,0.80859375,0.4648645520210266
175,175,0.72265625,0.5114922523498535
176,176,0.7578125,0.49274691939353943
177,177,0.76953125,0.49242040514945984
178,178,0.7265625,0.4817216098308563
179,179,0.75390625,0.49618998169898987
180,180,0.8125,0.4324616491794586
181,181,0.7890625,0.44859638810157776
182,182,0.7734375,0.46865949034690857
183,183,0.76171875,0.49704843759536743
184,184,0.79296875,0.44902727007865906
185,185,0.80859375,0.40956637263298035
186,186,0.765625,0.4598834812641144
187,187,0.73828125,0.4744970202445984
188,188,0.7421875,0.48001983761787415
189,189,0.796875,0.44742822647094727
190,190,0.82421875,0.4306090176105499
191,191,0.734375,0.5055168271064758
192,192,0.78125,0.4806688129901886
193,193,0.81640625,0.4065655767917633
194,194,0.7890625,0.4248550236225128
195,195,0.80078125,0.437443345785141
196,196,0.796875,0.4474823474884033
197,197,0.79296875,0.40811291337013245
198,198,0.79296875,0.4309750497341156
199,199,0.7890625,0.4476769268512726
200,200,0.78125,0.4805501103401184
201,201,0.75390625,0.47085413336753845
202,202,0.78515625,0.4700106382369995
203,203,0.7890625,0.4480791687965393
204,204,0.76171875,0.4946156442165375
205,205,0.81640625,0.3989841639995575
206,206,0.8125,0.4133710563182831
207,207,0.75,0.4858883321285248
208,208,0.8515625,0.3583914041519165
209,209,0.84375,0.4039587080478668
210,210,0.796875,0.408420205116272
211,211,0.83203125,0.4040277302265167
212,212,0.7421875,0.46231719851493835
213,213,0.7734375,0.47613152861595154
214,214,0.75,0.4690239429473877
215,215,0.8046875,0.45063719153404236
216,216,0.796875,0.44981279969215393
217,217,0.765625,0.492357075214386
218,218,0.8203125,0.39647728204727173
219,219,0.7890625,0.40630877017974854
220,220,0.7890625,0.40964215993881226
221,221,0.78515625,0.4178431034088135
222,222,0.828125,0.3744696378707886
223,223,0.83984375,0.3809957504272461
224,224,0.82421875,0.39527615904808044
225,225,0.81640625,0.415878564119339
226,226,0.828125,0.4074743092060089
227,227,0.80078125,0.4030200242996216
228,228,0.7734375,0.4402638375759125
229,229,0.82421875,0.3957272469997406
230,230,0.80859375,0.42701780796051025
231,231,0.796875,0.46011191606521606
232,232,0.8046875,0.4214560091495514
233,233,0.82421875,0.3773595988750458
234,234,0.80859375,0.4293667674064636
235,235,0.76953125,0.4322830140590668
236,236,0.8359375,0.3975614905357361
237,237,0.796875,0.43406087160110474
238,238,0.8515625,0.3803127110004425
239,239,0.84375,0.39763036370277405
240,240,0.828125,0.3960210978984833
241,241,0.83203125,0.38632911443710327
242,242,0.80078125,0.42989382147789
243,243,0.765625,0.4459404945373535
244,244,0.80859375,0.3944447934627533
245,245,0.8828125,0.34392812848091125
246,246,0.796875,0.43495965003967285
247,247,0.84375,0.3783322274684906
248,248,0.8046875,0.4203779399394989
249,249,0.8359375,0.3976938724517822
250,250,0.79296875,0.43342339992523193
251,251,0.8046875,0.39928311109542847
252,252,0.84765625,0.35364851355552673
253,253,0.87109375,0.35112857818603516
254,254,0.8125,0.4055030047893524
255,255,0.81640625,0.4265385866165161
256,256,0.87109375,0.35844799876213074
257,257,0.8359375,0.3875220715999603
258,258,0.8203125,0.3825838565826416
259,259,0.76953125,0.4531458020210266
260,260,0.84375,0.35196831822395325
261,261,0.85546875,0.3818070888519287
262,262,0.83984375,0.3613426089286804
263,263,0.8359375,0.37413081526756287
264,264,0.8671875,0.34539681673049927
265,265,0.8046875,0.414754718542099
266,266,0.8046875,0.3941456973552704
267,267,0.8203125,0.37377017736434937
268,268,0.84375,0.34687650203704834
269,269,0.8125,0.4105371832847595
270,270,0.81640625,0.3963274359703064
271,271,0.8515625,0.35013091564178467
272,272,0.84765625,0.3657623529434204
273,273,0.84765625,0.36665570735931396
274,274,0.81640625,0.3623485267162323
275,275,0.83203125,0.3655681014060974
276,276,0.84375,0.3760337233543396
277,277,0.84375,0.33984801173210144
278,278,0.83203125,0.3718326985836029
279,279,0.83203125,0.3608301281929016
280,280,0.84765625,0.34468141198158264
281,281,0.859375,0.3496858477592468
282,282,0.859375,0.3103000819683075
283,283,0.84765625,0.33388641476631165
284,284,0.875,0.3362364172935486
285,285,0.8359375,0.3695293664932251
286,286,0.8515625,0.3475693464279175
287,287,0.8828125,0.30926623940467834
288,288,0.84375,0.3538764417171478
289,289,0.828125,0.37024542689323425
290,290,0.875,0.32395049929618835
291,291,0.87890625,0.30574241280555725
292,292,0.859375,0.340570867061615
293,293,0.84375,0.333252489566803
294,294,0.8359375,0.380937397480011
295,295,0.859375,0.3221575617790222
296,296,0.87890625,0.3270985186100006
297,297,0.8671875,0.3246254324913025
298,298,0.859375,0.3248791992664337
299,299,0.87890625,0.30550527572631836
300,300,0.81640625,0.4090227484703064
301,301,0.87109375,0.32965752482414246
302,302,0.84765625,0.33898216485977173
303,303,0.83203125,0.3709902763366699
304,304,0.8203125,0.409246027469635
305,305,0.765625,0.45420509576797485
306,306,0.83984375,0.33378490805625916
307,307,0.83203125,0.380325585603714
308,308,0.83984375,0.3597937822341919
309,309,0.85546875,0.34035319089889526
310,310,0.890625,0.2875591218471527
311,311,0.8359375,0.3631988763809204
312,312,0.8203125,0.37190550565719604
313,313,0.83984375,0.3674089312553406
314,314,0.8671875,0.32531192898750305
315,315,0.83984375,0.3128458559513092
316,316,0.87890625,0.2977765202522278
317,317,0.88671875,0.2652689516544342
318,318,0.8828125,0.3187755346298218
319,319,0.8515625,0.32426393032073975
320,320,0.89453125,0.2819615304470062
321,321,0.8515625,0.32369616627693176
322,322,0.83984375,0.3173835277557373
323,323,0.8984375,0.27954769134521484
324,324,0.87109375,0.30070021748542786
325,325,0.85546875,0.3045527935028076
326,326,0.8828125,0.2865890562534332
327,327,0.85546875,0.3114534616470337
328,328,0.87890625,0.2786300480365753
329,329,0.84765625,0.3465660512447357
330,330,0.890625,0.2507566809654236
331,331,0.88671875,0.32280978560447693
332,332,0.89453125,0.26994773745536804
333,333,0.8671875,0.31758224964141846
334,334,0.83203125,0.32553979754447937
335,335,0.86328125,0.35107558965682983
336,336,0.8984375,0.2886461913585663
337,337,0.890625,0.30084919929504395
338,338,0.8671875,0.31455665826797485
339,339,0.8671875,0.36703410744667053
340,340,0.875,0.3128042221069336
341,341,0.87109375,0.3290601372718811
342,342,0.859375,0.32623034715652466
343,343,0.8359375,0.33496254682540894
344,344,0.89453125,0.2818862795829773
345,345,0.86328125,0.28937575221061707
346,346,0.91015625,0.26646047830581665
347,347,0.875,0.30154335498809814
348,348,0.87109375,0.31348666548728943
349,349,0.86328125,0.3347916603088379
350,350,0.90234375,0.2570159435272217
351,351,0.92578125,0.24316520988941193
352,352,0.83203125,0.3478485643863678
353,353,0.91796875,0.2615557014942169
354,354,0.90625,0.26414841413497925
355,355,0.88671875,0.2548714280128479
356,356,0.90234375,0.22922657430171967
357,357,0.90234375,0.2550499439239502
358,358,0.875,0.2886153757572174
359,359,0.88671875,0.25705331563949585
360,360,0.89453125,0.2792288064956665
361,361,0.8828125,0.2793426513671875
362,362,0.8984375,0.2788216769695282
363,363,0.890625,0.2670349180698395
364,364,0.89453125,0.30155837535858154
365,365,0.90625,0.25050902366638184
366,366,0.90625,0.25388574600219727
367,367,0.90234375,0.25563931465148926
368,368,0.88671875,0.260160356760025
369,369,0.875,0.28651270270347595
370,370,0.91796875,0.2580251395702362
371,371,0.8828125,0.28880852460861206
372,372,0.87890625,0.27918311953544617
373,373,0.9375,0.19239312410354614
374,374,0.9296875,0.24853916466236115
375,375,0.890625,0.254528671503067
376,376,0.91015625,0.2283787727355957
377,377,0.88671875,0.2935768663883209
378,378,0.88671875,0.2622278332710266
379,379,0.89453125,0.27904507517814636
380,380,0.9140625,0.25939565896987915
381,381,0.9375,0.24927620589733124
382,382,0.9296875,0.19429300725460052
383,383,0.91015625,0.2607167363166809
384,384,0.90234375,0.24211683869361877
385,385,0.89453125,0.2669089436531067
386,386,0.890625,0.2658117413520813
387,387,0.90234375,0.24443106353282928
388,388,0.91015625,0.2562702000141144
389,389,0.87890625,0.28899696469306946
390,390,0.9296875,0.2084311991930008
391,391,0.9140625,0.21463686227798462
392,392,0.90234375,0.2275984138250351
393,393,0.890625,0.2555253505706787
394,394,0.94140625,0.2210727035999298
395,395,0.92578125,0.2045530080795288
396,396,0.90625,0.2533046305179596
397,397,0.90234375,0.25634104013442993
398,398,0.89453125,0.2755090296268463
399,399,0.91796875,0.20839621126651764
400,400,0.91015625,0.252721905708313
401,401,0.9140625,0.2514834702014923
402,402,0.8828125,0.2888200879096985
403,403,0.9140625,0.2600315809249878
404,404,0.9140625,0.2634662687778473
405,405,0.9453125,0.2088519036769867
406,406,0.94921875,0.1616920828819275
407,407,0.91796875,0.23700834810733795
408,408,0.86328125,0.2888261079788208
409,409,0.91796875,0.2438136339187622
410,410,0.9140625,0.22801357507705688
411,411,0.87890625,0.2645256519317627
412,412,0.89453125,0.28615713119506836
413,413,0.921875,0.2108539193868637
414,414,0.8984375,0.25524258613586426
415,415,0.89453125,0.2346719354391098
416,416,0.90625,0.2560041546821594
417,417,0.9140625,0.22285498678684235
418,418,0.94140625,0.2188110649585724
419,419,0.92578125,0.21449781954288483
420,420,0.93359375,0.20510292053222656
421,421,0.94140625,0.16561836004257202
422,422,0.8828125,0.2759721875190735
423,423,0.9140625,0.21472406387329102
424,424,0.91015625,0.22797565162181854
425,425,0.921875,0.2269889861345291
426,426,0.91015625,0.23578430712223053
427,427,0.9296875,0.21983931958675385
428,428,0.91015625,0.24232549965381622
429,429,0.90625,0.23503446578979492
430,430,0.91796875,0.20271748304367065
431,431,0.91796875,0.23000383377075195
432,432,0.86328125,0.3026663661003113
433,433,0.91015625,0.22377818822860718
434,434,0.93359375,0.22365731000900269
435,435,0.93359375,0.18998533487319946
436,436,0.92578125,0.22260308265686035
437,437,0.8828125,0.27294036746025085
438,438,0.93359375,0.19208098948001862
439,439,0.95703125,0.20085710287094116
440,440,0.94140625,0.17905175685882568
441,441,0.921875,0.22472752630710602
442,442,0.94921875,0.17699174582958221
443,443,0.890625,0.2772158682346344
444,444,0.93359375,0.1813391149044037
445,445,0.90625,0.2250702828168869
446,446,0.921875,0.23196588456630707
447,447,0.9453125,0.17595325410366058
448,448,0.91015625,0.2482362538576126
449,449,0.93359375,0.19350412487983704
450,450,0.93359375,0.22598430514335632
451,451,0.94140625,0.16862335801124573
452,452,0.921875,0.22440625727176666
453,453,0.91015625,0.23667211830615997
454,454,0.94140625,0.19349461793899536
455,455,0.921875,0.20476225018501282
456,456,0.921875,0.21847599744796753
457,457,0.9296875,0.18164585530757904
458,458,0.9453125,0.1871616244316101
459,459,0.9453125,0.20713089406490326
460,460,0.921875,0.18855930864810944
461,461,0.9296875,0.21600092947483063
462,462,0.96484375,0.14110293984413147
463,463,0.92578125,0.19522222876548767
464,464,0.9375,0.20120814442634583
465,465,0.9453125,0.18913422524929047
466,466,0.92578125,0.2085694521665573
467,467,0.9453125,0.17603008449077606
468,468,0.93359375,0.18445511162281036
469,469,0.93359375,0.18312858045101166
470,470,0.95703125,0.17195363342761993
471,471,0.9609375,0.15262670814990997
472,472,0.953125,0.16280871629714966
473,473,0.921875,0.213124081492424
474,474,0.91796875,0.19307197630405426
475,475,0.93359375,0.20861604809761047
476,476,0.96875,0.13801607489585876
477,477,0.9453125,0.18145398795604706
478,478,0.9140625,0.19290104508399963
479,479,0.95703125,0.15247300267219543
480,480,0.94140625,0.18425661325454712
481,481,0.94921875,0.1808132380247116
482,482,0.94140625,0.1704864799976349
483,483,0.953125,0.1439535766839981
484,484,0.94140625,0.17517556250095367
485,485,0.94140625,0.16761186718940735
486,486,0.94921875,0.18113307654857635
487,487,0.94140625,0.20028872787952423
488,488,0.9453125,0.18203653395175934
489,489,0.9375,0.16800637543201447
490,490,0.9296875,0.18997149169445038
491,491,0.9375,0.16660501062870026
492,492,0.95703125,0.14967665076255798
493,493,0.9375,0.16986416280269623
494,494,0.93359375,0.19525830447673798
495,495,0.96875,0.13362981379032135
496,496,0.91796875,0.22378964722156525
497,497,0.953125,0.1594744473695755
498,498,0.9140625,0.20430782437324524
499,499,0.91015625,0.22051170468330383
500,500,0.92578125,0.19434913992881775
501,501,0.9296875,0.17646661400794983
502,502,0.94921875,0.1559523642063141
503,503,0.9609375,0.1235426589846611
504,504,0.95703125,0.178272545337677
505,505,0.97265625,0.09857147932052612
506,506,0.953125,0.15154846012592316
507,507,0.953125,0.18748563528060913
508,508,0.953125,0.15404944121837616
509,509,0.9609375,0.15229174494743347
510,510,0.97265625,0.11531011760234833
511,511,0.95703125,0.1512811779975891
512,512,0.96484375,0.14337195456027985
513,513,0.93359375,0.1953970342874527
514,514,0.953125,0.1497475802898407
515,515,0.94140625,0.16973331570625305
516,516,0.9453125,0.17590604722499847
517,517,0.9609375,0.13695743680000305
518,518,0.9453125,0.14861717820167542
519,519,0.94140625,0.16290627419948578
520,520,0.953125,0.17576655745506287
521,521,0.96484375,0.14352822303771973
522,522,0.953125,0.1383742392063141
523,523,0.94921875,0.15859971940517426
524,524,0.953125,0.13426540791988373
525,525,0.953125,0.16279026865959167
526,526,0.96875,0.14433562755584717
527,527,0.96484375,0.1586710512638092
528,528,0.94140625,0.1626349836587906
529,529,0.9609375,0.10876062512397766
530,530,0.96484375,0.13368409872055054
531,531,0.97265625,0.1073119267821312
532,532,0.95703125,0.1477278769016266
533,533,0.9609375,0.11840908229351044
534,534,0.9609375,0.1257213056087494
535,535,0.9765625,0.08962880074977875
536,536,0.96484375,0.10561057180166245
537,537,0.95703125,0.1455599069595337
538,538,0.96875,0.11046390235424042
539,539,0.94921875,0.13578832149505615
540,540,0.9296875,0.17516042292118073
541,541,0.96484375,0.1150672659277916
542,542,0.97265625,0.11267630755901337
543,543,0.9609375,0.16177745163440704
544,544,0.94921875,0.16823571920394897
545,545,0.9609375,0.12268061935901642
546,546,0.984375,0.0974133089184761
547,547,0.94140625,0.15457694232463837
548,548,0.9609375,0.10982155799865723
549,549,0.9609375,0.1441405564546585
550,550,0.97265625,0.10867851972579956
551,551,0.95703125,0.14913243055343628
552,552,0.953125,0.1470208615064621
553,553,0.95703125,0.12563319504261017
554,554,0.9921875,0.0893561914563179
555,555,0.9765625,0.08061959594488144
556,556,0.9609375,0.11854518949985504
557,557,0.96875,0.0950448215007782
558,558,0.953125,0.14988480508327484
559,559,0.9765625,0.1268688440322876
560,560,0.96484375,0.1253172755241394
561,561,0.95703125,0.1165812537074089
562,562,0.96875,0.1089620292186737
563,563,0.95703125,0.14102548360824585
564,564,0.98046875,0.09566112607717514
565,565,0.953125,0.1380104273557663
566,566,0.94921875,0.13886208832263947
567,567,0.9765625,0.09968728572130203
568,568,0.9765625,0.09729128330945969
569,569,0.984375,0.08017783612012863
570,570,0.953125,0.13311241567134857
571,571,0.96484375,0.10453595221042633
572,572,0.9765625,0.10198784619569778
573,573,0.96875,0.11191694438457489
574,574,0.95703125,0.14946356415748596
575,575,0.96875,0.09558580070734024
576,576,0.97265625,0.10295147448778152
577,577,0.9609375,0.12535102665424347
578,578,0.9453125,0.15688541531562805
579,579,0.9765625,0.10284167528152466
580,580,0.9609375,0.1224522665143013
581,581,0.97265625,0.12029063701629639
582,582,0.96875,0.12006167322397232
583,583,0.98046875,0.08799911290407181
584,584,0.95703125,0.1296340525150299
585,585,0.97265625,0.0927797183394432
586,586,0.9765625,0.10530505329370499
587,587,0.98046875,0.10051383078098297
588,588,0.94921875,0.12731221318244934
589,589,0.9765625,0.07584400475025177
590,590,0.9453125,0.1336723268032074
591,591,0.97265625,0.11713770031929016
592,592,0.94921875,0.15622323751449585
593,593,0.96875,0.1019073873758316
594,594,0.96484375,0.10243654996156693
595,595,0.9765625,0.06877709180116653
596,596,0.9375,0.17645564675331116
597,597,0.984375,0.10258026421070099
598,598,0.9609375,0.14818739891052246
599,599,0.98046875,0.09880371391773224
600,600,0.9453125,0.15876221656799316
601,601,0.98828125,0.09221965074539185
602,602,0.98046875,0.07405512779951096
603,603,0.96875,0.08253393322229385
604,604,0.9765625,0.08632940798997879
605,605,0.96875,0.10112688690423965
606,606,0.98828125,0.09893186390399933
607,607,0.9765625,0.13849015533924103
608,608,0.97265625,0.1189674437046051
609,609,0.96484375,0.07596340030431747
610,610,0.96484375,0.10188379883766174
611,611,0.96875,0.0837835967540741
612,612,0.96484375,0.10130913555622101
613,613,0.98828125,0.10923924297094345
614,614,0.9296875,0.2271653413772583
615,615,0.96484375,0.13669468462467194
616,616,0.98046875,0.07118159532546997
617,617,0.96875,0.09058655798435211
618,618,0.9453125,0.14089131355285645
619,619,0.9453125,0.14766454696655273
620,620,0.9609375,0.1063397005200386
621,621,0.9765625,0.10103502124547958
622,622,0.96484375,0.1386493295431137
623,623,0.984375,0.08388715982437134
624,624,0.98046875,0.071390300989151
625,625,0.95703125,0.1461150348186493
626,626,0.94921875,0.1456536501646042
627,627,0.95703125,0.13208574056625366
628,628,0.9609375,0.12237308919429779
629,629,0.96875,0.11265962570905685
630,630,0.8984375,0.21752704679965973
631,631,0.9765625,0.13279147446155548
632,632,0.97265625,0.1105663925409317
633,633,0.9609375,0.10436946898698807
634,634,0.97265625,0.08953426033258438
635,635,0.953125,0.12347551435232162
636,636,0.96484375,0.11843929439783096
637,637,0.98046875,0.12244375795125961
638,638,0.98828125,0.08066433668136597
639,639,0.97265625,0.07887537777423859
640,640,0.953125,0.13913878798484802
641,641,0.96875,0.09448370337486267
642,642,0.96484375,0.10948148369789124
643,643,0.98046875,0.09424762427806854
644,644,0.98828125,0.09572570025920868
645,645,0.98046875,0.11483064293861389
646,646,0.953125,0.09584014117717743
647,647,0.95703125,0.11814944446086884
648,648,0.9765625,0.06530468910932541
649,649,0.984375,0.06152469664812088
650,650,0.96484375,0.09651972353458405
651,651,0.9921875,0.05880912020802498
652,652,0.9609375,0.11373775452375412
653,653,0.98046875,0.07197651267051697
654,654,0.9765625,0.07285645604133606
655,655,0.98046875,0.07920362055301666
656,656,0.97265625,0.10145850479602814
657,657,0.984375,0.0757250264286995
658,658,0.97265625,0.09735509008169174
659,659,0.98046875,0.10882095992565155
660,660,0.984375,0.06358253955841064
661,661,0.9765625,0.0733228400349617
662,662,0.95703125,0.13023827970027924
663,663,0.96484375,0.08662997931241989
664,664,0.9765625,0.08019424229860306
665,665,0.98828125,0.10209960490465164
666,666,0.98046875,0.091285340487957
667,667,0.984375,0.07153277099132538
668,668,0.9609375,0.08300890028476715
669,669,0.953125,0.08470887690782547
670,670,0.98046875,0.07438895106315613
671,671,0.98828125,0.06837314367294312
672,672,0.9921875,0.048813797533512115
673,673,0.97265625,0.10435603559017181
674,674,0.98046875,0.07034211605787277
675,675,0.9921875,0.03973003849387169
676,676,0.97265625,0.09526535123586655
677,677,0.9921875,0.04846818745136261
678,678,0.9765625,0.0586458183825016
679,679,0.98828125,0.053589075803756714
680,680,0.97265625,0.07439319789409637
681,681,0.9765625,0.07215370237827301
682,682,0.97265625,0.10351324081420898
683,683,0.98046875,0.08040613681077957
684,684,0.98046875,0.07563409954309464
685,685,0.984375,0.0624721460044384
686,686,0.9765625,0.08432688564062119
687,687,0.9765625,0.07224998623132706
688,688,0.98828125,0.062110334634780884
689,689,0.9921875,0.04453814774751663
690,690,0.9765625,0.07092147320508957
691,691,0.984375,0.05705151706933975
692,692,0.984375,0.0688457265496254
693,693,0.97265625,0.08077108860015869
694,694,0.9921875,0.06165073812007904
695,695,0.98828125,0.04107671231031418
696,696,0.9765625,0.060996051877737045
697,697,0.97265625,0.07483154535293579
698,698,0.984375,0.06577902287244797
699,699,0.984375,0.06814722716808319
700,700,0.98828125,0.06194080412387848
701,701,0.984375,0.06145325303077698
702,702,0.97265625,0.07199618220329285
703,703,0.9609375,0.10077933222055435
704,704,0.96875,0.11011577397584915
705,705,0.9609375,0.11887684464454651
706,706,0.98046875,0.09596746414899826
707,707,0.9765625,0.0758853331208229
708,708,0.97265625,0.07890420407056808
709,709,0.94140625,0.1403426229953766
710,710,0.984375,0.052294932305812836
711,711,0.98828125,0.040974561125040054
712,712,0.98828125,0.08008768409490585
713,713,0.98828125,0.06934258341789246
714,714,0.984375,0.06767726689577103
715,715,0.98046875,0.05861576274037361
716,716,0.96484375,0.08163560181856155
717,717,0.9765625,0.07350197434425354
718,718,0.98828125,0.08032739907503128
719,719,0.98828125,0.08742468804121017
720,720,0.984375,0.07081825286149979
721,721,0.97265625,0.05495215207338333
722,722,0.97265625,0.060474857687950134
723,723,0.97265625,0.09112337231636047
724,724,0.98828125,0.03185786306858063
725,725,0.98046875,0.06487178802490234
726,726,0.9921875,0.06908018887042999
727,727,0.98828125,0.08608794212341309
728,728,0.99609375,0.055141955614089966
729,729,0.984375,0.04191391542553902
730,730,0.94921875,0.16975383460521698
731,731,0.97265625,0.08771353214979172
732,732,0.97265625,0.06670505553483963
733,733,0.98046875,0.0646837130188942
734,734,0.94140625,0.169049933552742
735,735,0.9140625,0.24581685662269592
736,736,0.94921875,0.15311644971370697
737,737,1.0,0.04052463918924332
738,738,0.9765625,0.05894208326935768
739,739,0.95703125,0.13634894788265228
740,740,0.97265625,0.07349059730768204
741,741,0.98046875,0.07125095278024673
742,742,0.984375,0.05496985837817192
743,743,0.98046875,0.08881920576095581
744,744,0.99609375,0.0762677937746048
745,745,0.99609375,0.06441814452409744
746,746,0.98046875,0.04811298847198486
