,step,accuracy,loss
0,0,0.640625,0.9462584853172302
1,1,0.68359375,0.6502058506011963
2,2,0.60546875,0.8139808177947998
3,3,0.546875,0.8142189979553223
4,4,0.53125,0.7285565733909607
5,5,0.48828125,0.738395631313324
6,6,0.5546875,0.7239450216293335
7,7,0.54296875,0.7570461630821228
8,8,0.54296875,0.7492550611495972
9,9,0.59765625,0.6880483627319336
10,10,0.6484375,0.6465653777122498
11,11,0.55859375,0.7030817270278931
12,12,0.59765625,0.6513055562973022
13,13,0.60546875,0.6364869475364685
14,14,0.53125,0.6580102443695068
15,15,0.578125,0.6660893559455872
16,16,0.625,0.6507154703140259
17,17,0.6484375,0.6616500020027161
18,18,0.63671875,0.6676794290542603
19,19,0.66796875,0.6037128567695618
20,20,0.65625,0.6529871225357056
21,21,0.66015625,0.596759557723999
22,22,0.6640625,0.626826822757721
23,23,0.62109375,0.6655615568161011
24,24,0.65625,0.6426575183868408
25,25,0.64453125,0.6282902359962463
26,26,0.6484375,0.6400889158248901
27,27,0.67578125,0.6012892127037048
28,28,0.6953125,0.5959324240684509
29,29,0.69140625,0.5933447480201721
30,30,0.59375,0.6800166368484497
31,31,0.6875,0.6263147592544556
32,32,0.66796875,0.600949764251709
33,33,0.6171875,0.6475833058357239
34,34,0.671875,0.6006665825843811
35,35,0.6796875,0.5822933912277222
36,36,0.6875,0.6129011511802673
37,37,0.68359375,0.6287682056427002
38,38,0.6875,0.6172465682029724
39,39,0.6875,0.6185681819915771
40,40,0.703125,0.5850012898445129
41,41,0.72265625,0.5666109919548035
42,42,0.69921875,0.6041987538337708
43,43,0.69921875,0.5903438329696655
44,44,0.72265625,0.564255952835083
45,45,0.7109375,0.5822833180427551
46,46,0.6484375,0.6501895785331726
47,47,0.6875,0.5968877077102661
48,48,0.640625,0.6383016109466553
49,49,0.7109375,0.5978181958198547
50,50,0.73828125,0.5778475403785706
51,51,0.71484375,0.5848873853683472
52,52,0.67578125,0.6372897028923035
53,53,0.72265625,0.6069690585136414
54,54,0.69140625,0.6191062331199646
55,55,0.703125,0.5978613495826721
56,56,0.69921875,0.5926883816719055
57,57,0.81640625,0.514731764793396
58,58,0.6796875,0.6176784038543701
59,59,0.58984375,0.6633828282356262
60,60,0.71875,0.5654323101043701
61,61,0.6484375,0.6262921690940857
62,62,0.69921875,0.5923287868499756
63,63,0.703125,0.5698851346969604
64,64,0.60546875,0.6706259250640869
65,65,0.69921875,0.5931708812713623
66,66,0.6640625,0.6291954517364502
67,67,0.73046875,0.5838714241981506
68,68,0.66796875,0.6204418540000916
69,69,0.71484375,0.6022107601165771
70,70,0.6875,0.6431612968444824
71,71,0.70703125,0.6013398170471191
72,72,0.6796875,0.6139090657234192
73,73,0.71484375,0.5957364439964294
74,74,0.7109375,0.5761135220527649
75,75,0.734375,0.5607407093048096
76,76,0.625,0.6367121338844299
77,77,0.62109375,0.6364004611968994
78,78,0.70703125,0.5601338148117065
79,79,0.65234375,0.6323834657669067
80,80,0.6953125,0.5839660167694092
81,81,0.7109375,0.5834387540817261
82,82,0.7109375,0.5943411588668823
83,83,0.71484375,0.6086621284484863
84,84,0.734375,0.571418821811676
85,85,0.71484375,0.5984625816345215
86,86,0.72265625,0.5803220868110657
87,87,0.7421875,0.5708922147750854
88,88,0.69140625,0.6189557313919067
89,89,0.76171875,0.5608640313148499
90,90,0.6796875,0.5965262055397034
91,91,0.68359375,0.6112309098243713
92,92,0.72265625,0.573477566242218
93,93,0.73828125,0.5492187738418579
94,94,0.703125,0.5850132703781128
95,95,0.74609375,0.5442557334899902
96,96,0.72265625,0.5755577087402344
97,97,0.69140625,0.5808959007263184
98,98,0.71875,0.572295069694519
99,99,0.69140625,0.6041520833969116
100,100,0.73046875,0.5783649682998657
101,101,0.73828125,0.5875878930091858
102,102,0.73828125,0.5780594348907471
103,103,0.71875,0.5806488990783691
104,104,0.67578125,0.6119257807731628
105,105,0.72265625,0.5620537400245667
106,106,0.7421875,0.5718520879745483
107,107,0.71484375,0.5775025486946106
108,108,0.71875,0.5656133890151978
109,109,0.7109375,0.5721408724784851
110,110,0.6953125,0.6111966371536255
111,111,0.71484375,0.5593065619468689
112,112,0.78515625,0.50724196434021
113,113,0.7734375,0.5358534455299377
114,114,0.73046875,0.5598887801170349
115,115,0.703125,0.579784095287323
116,116,0.7578125,0.5339657664299011
117,117,0.64453125,0.631520688533783
118,118,0.7109375,0.565803050994873
119,119,0.703125,0.5815116167068481
120,120,0.74609375,0.5472819805145264
121,121,0.71484375,0.5808899998664856
122,122,0.74609375,0.573774516582489
123,123,0.734375,0.571138322353363
124,124,0.72265625,0.5541728734970093
125,125,0.734375,0.5681490898132324
126,126,0.69140625,0.6005212664604187
127,127,0.69140625,0.5647550821304321
128,128,0.67578125,0.5846112966537476
129,129,0.73828125,0.5665848255157471
130,130,0.6875,0.5649840235710144
131,131,0.7578125,0.5307484865188599
132,132,0.71484375,0.5561773777008057
