,step,accuracy,loss
0,0,0.5078125,1.3118364810943604
1,1,0.515625,1.0423758029937744
2,2,0.421875,1.0600364208221436
3,3,0.4140625,1.0054482221603394
4,4,0.42578125,0.9446495771408081
5,5,0.49609375,0.8618431687355042
6,6,0.546875,0.8191086053848267
7,7,0.609375,0.7655916213989258
8,8,0.578125,0.7686787843704224
9,9,0.5625,0.7865002751350403
10,10,0.5546875,0.7926726937294006
11,11,0.5078125,0.82090163230896
12,12,0.52734375,0.846498429775238
13,13,0.578125,0.7459470629692078
14,14,0.59375,0.7437971830368042
15,15,0.5546875,0.8042899370193481
16,16,0.59765625,0.7109069228172302
17,17,0.53125,0.7575676441192627
18,18,0.61328125,0.7152149081230164
19,19,0.51953125,0.7248786091804504
20,20,0.57421875,0.6974650621414185
21,21,0.515625,0.7356814742088318
22,22,0.53515625,0.7332278490066528
23,23,0.56640625,0.6999624967575073
24,24,0.56640625,0.7104677557945251
25,25,0.6171875,0.6779356598854065
26,26,0.5390625,0.7083789706230164
27,27,0.5625,0.6959015727043152
28,28,0.61328125,0.6844485998153687
29,29,0.5859375,0.6926083564758301
30,30,0.5859375,0.6548792719841003
31,31,0.5546875,0.6893160343170166
32,32,0.6015625,0.6711316704750061
33,33,0.5625,0.6794541478157043
34,34,0.5546875,0.6827310919761658
35,35,0.5703125,0.6689803004264832
36,36,0.5859375,0.6679770350456238
37,37,0.59765625,0.6633458137512207
38,38,0.578125,0.6927787065505981
39,39,0.54296875,0.6910650134086609
40,40,0.5625,0.6802639365196228
41,41,0.59375,0.6764022707939148
42,42,0.5546875,0.6802825331687927
43,43,0.55859375,0.6978920102119446
44,44,0.625,0.6558770537376404
45,45,0.50390625,0.6828348636627197
46,46,0.6328125,0.6573111414909363
47,47,0.5625,0.7029383182525635
48,48,0.54296875,0.6911007761955261
49,49,0.5625,0.6782558560371399
50,50,0.59765625,0.6823878288269043
51,51,0.5546875,0.6764829754829407
52,52,0.52734375,0.683573842048645
53,53,0.58203125,0.6590136885643005
54,54,0.55859375,0.6789008975028992
55,55,0.60546875,0.6674968004226685
56,56,0.59765625,0.6563611626625061
57,57,0.57421875,0.675825834274292
58,58,0.61328125,0.6489823460578918
59,59,0.578125,0.6724060773849487
60,60,0.6328125,0.655643880367279
61,61,0.625,0.6590378880500793
62,62,0.57421875,0.6614750027656555
