,step,accuracy,examples_per_second,loss
0,0,0.171875,747.4999540532036,4.2034196853637695
1,1,0.203125,4719.557573546541,3.9623351097106934
2,2,0.19140625,7976.6869029046875,3.6734657287597656
3,3,0.171875,13659.794723049132,3.4048140048980713
4,4,0.17578125,13496.000804424333,3.161555051803589
5,5,0.19140625,3885.947957758203,2.847231388092041
6,6,0.12890625,5533.268525962113,2.820835590362549
7,7,0.19921875,5231.563678176601,2.3070952892303467
8,8,0.1953125,5498.979955137201,2.1677684783935547
9,9,0.23828125,7443.204702685466,1.886231541633606
10,10,0.19921875,5102.850603554795,1.8079502582550049
11,11,0.27734375,5166.940108753188,1.5231167078018188
12,12,0.296875,5069.506827066533,1.3777985572814941
13,13,0.359375,7422.931062135332,1.1983535289764404
14,14,0.3828125,5146.187952915916,0.9982646703720093
15,15,0.32421875,13497.35800482703,0.9424915313720703
16,16,0.40234375,5047.914174227822,0.8793780207633972
17,17,0.51953125,7975.798135561746,0.7563149929046631
18,18,0.57421875,5460.666748036942,0.7129313349723816
19,19,0.62890625,7712.8868073613285,0.7132465243339539
20,20,0.72265625,8810.984572966585,0.6236295104026794
21,21,0.7734375,4303.522699125862,0.6494936943054199
22,22,0.82421875,5186.632389950778,0.5033003091812134
23,23,0.79296875,4841.800211936058,0.6168339252471924
24,24,0.80859375,7387.284650842793,0.6455625295639038
25,25,0.8046875,13708.97584393034,0.6504518389701843
26,26,0.796875,5528.966205465415,0.7298756837844849
27,27,0.7734375,5149.840882494005,0.713573694229126
28,28,0.81640625,7799.445220056803,0.6195006370544434
29,29,0.796875,7681.710585996466,0.6272749304771423
30,30,0.80859375,5377.58213051535,0.62586510181427
31,31,0.79296875,13731.591840910543,0.6451902985572815
32,32,0.86328125,8114.183769241814,0.4475875794887543
33,33,0.828125,7715.824289851324,0.5329834818840027
34,34,0.8828125,5295.733906764782,0.37834861874580383
35,35,0.8046875,13807.34284906,0.5860549211502075
36,36,0.828125,7875.182984341193,0.5106033086776733
37,37,0.81640625,5160.3596011053705,0.5094376802444458
38,38,0.84375,13688.353484102903,0.45453253388404846
39,39,0.83984375,5287.519261736043,0.44810137152671814
40,40,0.8125,7740.520801343743,0.49385014176368713
41,41,0.8203125,7708.955192590731,0.4753880798816681
42,42,0.828125,5129.666653927002,0.4413449466228485
43,43,0.875,7734.944740197526,0.37738707661628723
44,44,0.83984375,7676.1640263082645,0.4245719611644745
45,45,0.80859375,13763.979746446013,0.4867857098579407
46,46,0.859375,5349.477747497745,0.4039100706577301
47,47,0.83984375,4174.588851867547,0.4459654688835144
48,48,0.81640625,4867.347944932253,0.4617155194282532
49,49,0.84375,5005.626035513993,0.4246927797794342
50,50,0.80859375,5586.789446025609,0.4678637683391571
51,51,0.84765625,7407.159381898455,0.4088844060897827
52,52,0.84375,13781.822923886535,0.4198935925960541
53,53,0.78515625,13778.462754558637,0.508722722530365
54,54,0.83203125,5262.692185914748,0.4537357985973358
55,55,0.80078125,5160.706831169705,0.46332135796546936
56,56,0.796875,5222.682905949648,0.45820289850234985
57,57,0.8203125,5216.086431028118,0.4533894956111908
58,58,0.82421875,5493.016073748939,0.4409315586090088
59,59,0.80078125,7427.70650046002,0.4890316426753998
60,60,0.8203125,7444.030337904355,0.45410752296447754
61,61,0.80078125,8059.672611541464,0.4741685390472412
62,62,0.796875,7586.6729597965095,0.473015695810318
63,63,0.78515625,7617.2971531132725,0.4975772500038147
64,64,0.81640625,4701.784497895949,0.4592050313949585
65,65,0.8125,7210.240627455194,0.4553475081920624
66,66,0.8125,5267.3391775284645,0.4469032287597656
67,67,0.7890625,7407.977039408323,0.47035375237464905
68,68,0.875,5084.991991816593,0.3654802441596985
69,69,0.81640625,13415.90334228775,0.44614458084106445
70,70,0.859375,7962.962756411207,0.38753482699394226
71,71,0.8125,7190.588537829983,0.45030656456947327
72,72,0.84765625,5175.40764447872,0.4189821183681488
73,73,0.78125,7649.150298488324,0.4831908643245697
74,74,0.80859375,5277.799031679324,0.45652487874031067
75,75,0.84375,7537.251849667972,0.40287309885025024
76,76,0.83203125,5223.673816485286,0.4136972427368164
77,77,0.83984375,5629.554529106133,0.41111627221107483
78,78,0.8046875,7686.164612234964,0.4515390992164612
79,79,0.86328125,5639.755782927496,0.37663495540618896
80,80,0.828125,7675.176371356274,0.41691160202026367
81,81,0.84765625,8593.85338914545,0.3892304301261902
82,82,0.8203125,7746.719651385943,0.4283234179019928
83,83,0.84765625,8876.246809073475,0.3966341018676758
84,84,0.8359375,6162.182556945027,0.40650734305381775
85,85,0.83203125,7766.2184032750365,0.4191485643386841
86,86,0.78125,4091.2243246332637,0.4948499798774719
87,87,0.85546875,7574.3104520989555,0.3836124539375305
88,88,0.81640625,4405.293465551266,0.42288994789123535
89,89,0.796875,7759.09111536655,0.48425233364105225
90,90,0.8046875,13748.646879561576,0.44436147809028625
91,91,0.82421875,13855.269545917907,0.4241164028644562
92,92,0.8359375,5258.130632792377,0.3966687023639679
93,93,0.80859375,7811.8721280465625,0.43898245692253113
94,94,0.8359375,8642.272192397157,0.4182172119617462
95,95,0.81640625,4175.952645600389,0.40270984172821045
96,96,0.83203125,5574.896673468223,0.4079698920249939
97,97,0.83203125,5220.981449875765,0.41823339462280273
98,98,0.8515625,10052.350550016383,0.36859387159347534
99,99,0.8125,13706.875816993464,0.429596483707428
100,100,0.8515625,7406.341904867012,0.37953120470046997
101,101,0.8671875,5361.8191823506795,0.3515136241912842
102,102,0.8125,3902.287872014886,0.41783612966537476
103,103,0.84375,7360.092564793299,0.39794111251831055
104,104,0.8203125,5089.282087012574,0.4042637050151825
105,105,0.77734375,7677.371505384032,0.46263816952705383
106,106,0.8515625,7629.908930703201,0.3788800835609436
107,107,0.81640625,7876.569450048049,0.43047818541526794
108,108,0.828125,4682.592285384096,0.3943009376525879
109,109,0.80859375,7400.573606544948,0.43847742676734924
110,110,0.80859375,4710.964286341061,0.42361825704574585
111,111,0.82421875,7475.020355879814,0.42272138595581055
112,112,0.8203125,13722.466343757587,0.4276005029678345
113,113,0.8203125,5592.696619615605,0.41248205304145813
114,114,0.8515625,3994.382057415378,0.4036695063114166
115,115,0.8125,8568.684255047483,0.4600716829299927
116,116,0.87890625,3976.55646660593,0.3601246178150177
117,117,0.79296875,8212.865510673939,0.4644477665424347
118,118,0.8671875,8107.383147085473,0.3781040608882904
119,119,0.8046875,5443.6132381570405,0.4484023153781891
120,120,0.859375,4586.033681710823,0.36963438987731934
121,121,0.83203125,7629.149962342442,0.4340924620628357
122,122,0.83984375,4401.4110201103485,0.389021098613739
123,123,0.875,4431.200112251046,0.36510318517684937
124,124,0.81640625,4735.062990598155,0.42979687452316284
125,125,0.82421875,7422.674492074355,0.4275900423526764
126,126,0.84765625,4240.971250044434,0.4019353985786438
127,127,0.84375,5452.126657865339,0.3974090814590454
128,128,0.84765625,5054.853279853873,0.37548115849494934
129,129,0.83203125,5062.551328414154,0.411531925201416
130,130,0.83984375,5148.137182419247,0.40033191442489624
131,131,0.83203125,7410.789114425525,0.4328456521034241
132,132,0.85546875,5515.5325977521625,0.3831412196159363
133,133,0.84375,13485.83049485054,0.3884657919406891
134,134,0.8671875,5412.11427649751,0.37371325492858887
135,135,0.86328125,7840.278520941643,0.3840208053588867
