,step,accuracy,examples_per_second,loss
130,130,0.8359375,13603.03321762485,0.41033807396888733
131,131,0.83203125,13555.63469258932,0.3952644169330597
132,132,0.828125,7260.948640442524,0.38570889830589294
133,133,0.83203125,5122.862928081375,0.3972420394420624
134,134,0.828125,8612.46479991658,0.4004763662815094
135,135,0.84765625,7722.316849342654,0.3757378160953522
136,136,0.84375,7754.944236199886,0.37964504957199097
137,137,0.84375,4478.029126699475,0.39363354444503784
138,138,0.8984375,6342.018735307668,0.3253273665904999
139,139,0.875,5216.314492112921,0.36690637469291687
140,140,0.79296875,7791.012959119998,0.4777262210845947
141,141,0.8671875,13606.825628548257,0.37269967794418335
142,142,0.8359375,3641.0000033909455,0.43530547618865967
143,143,0.80078125,5901.366456350166,0.4301474392414093
144,144,0.8203125,13653.194445857282,0.4403965473175049
145,145,0.859375,13637.58762415221,0.386465460062027
146,146,0.86328125,3878.6626738864225,0.4081536829471588
147,147,0.84765625,7530.6968902105455,0.4130670726299286
148,148,0.85546875,7814.203028913681,0.39463213086128235
149,149,0.8515625,7707.1845072747765,0.41948258876800537
150,150,0.8515625,5383.189900833241,0.40876877307891846
151,151,0.8125,13745.126910571187,0.4373672902584076
152,152,0.88671875,8710.063791816736,0.3580290675163269
153,153,0.86328125,8846.555473165587,0.390060156583786
154,154,0.875,7575.592992655411,0.3733043372631073
155,155,0.859375,8058.4023715711655,0.37655991315841675
156,156,0.84375,5404.405216454683,0.421217143535614
157,157,0.8203125,7699.723374351031,0.4469050467014313
158,158,0.82421875,8719.966735966736,0.43425679206848145
159,159,0.859375,4909.117536255738,0.39476102590560913
160,160,0.89453125,8065.302776964043,0.3396982252597809
161,161,0.875,7764.645907756389,0.3663000762462616
162,162,0.8828125,4730.265222869327,0.33015674352645874
163,163,0.81640625,5804.260854523439,0.4420662224292755
164,164,0.83984375,13608.032748241556,0.4190188944339752
165,165,0.8515625,7987.605254935801,0.37499693036079407
166,166,0.859375,7569.718245715454,0.37141847610473633
167,167,0.91796875,4126.617796378925,0.31996259093284607
168,168,0.8671875,7939.52842354333,0.3747565448284149
169,169,0.8984375,4414.022305627382,0.32790082693099976
170,170,0.8671875,5155.305258811498,0.3425871729850769
171,171,0.82421875,7447.024801642346,0.4260791838169098
172,172,0.8515625,13705.12628596227,0.3737250566482544
173,173,0.84375,13666.575330609543,0.39277583360671997
174,174,0.86328125,3803.804804432463,0.3766772150993347
175,175,0.875,7936.535497557117,0.35012635588645935
176,176,0.84375,7693.048254318529,0.41163596510887146
177,177,0.87890625,12097.136367733214,0.35916295647621155
178,178,0.87109375,7836.101616493341,0.3746298551559448
179,179,0.8828125,5376.693509862145,0.35229623317718506
180,180,0.84375,13721.063497540094,0.3908376097679138
181,181,0.87109375,5181.976593454854,0.3765207827091217
182,182,0.8515625,7971.830724913135,0.39947399497032166
183,183,0.859375,9863.60176007496,0.38999879360198975
184,184,0.89453125,5253.345649536185,0.31261196732521057
185,185,0.87109375,5072.188953763014,0.3693867623806
186,186,0.87890625,8210.918589890647,0.3476090729236603
187,187,0.8515625,5190.016840192183,0.37612879276275635
188,188,0.828125,5117.296350309304,0.4532422125339508
189,189,0.8671875,13658.057189376208,0.36965158581733704
190,190,0.82421875,13659.273416529913,0.43531927466392517
191,191,0.8359375,3984.924249678049,0.4122885465621948
192,192,0.8828125,6946.413223354359,0.3425132930278778
193,193,0.86328125,5245.287505007181,0.3805011510848999
194,194,0.87109375,13622.189259480101,0.35136687755584717
195,195,0.8671875,13659.273416529913,0.39342784881591797
196,196,0.86328125,5035.74561963006,0.34906142950057983
197,197,0.86328125,7775.103721940623,0.37948617339134216
198,198,0.84375,7734.109023856172,0.40069085359573364
199,199,0.8359375,7680.776445677988,0.4428180456161499
200,200,0.85546875,4515.333638913537,0.36638277769088745
201,201,0.84765625,7521.939529800768,0.3995334804058075
202,202,0.87109375,7726.762499640195,0.3319309949874878
203,203,0.88671875,7609.631432357923,0.3214665651321411
204,204,0.875,13810.00661084745,0.3406105041503906
205,205,0.875,4783.986384192119,0.32830023765563965
206,206,0.87890625,6706.7784981698705,0.3697206676006317
207,207,0.85546875,7988.021217238635,0.3819814622402191
208,208,0.8515625,7848.014676538734,0.3878443241119385
209,209,0.85546875,7697.074007168459,0.39539146423339844
210,210,0.87890625,7627.84922495489,0.367561012506485
211,211,0.8828125,4944.313933516602,0.3318721055984497
212,212,0.88671875,8300.544411632833,0.3138144910335541
213,213,0.87109375,5129.495115298074,0.35361260175704956
214,214,0.85546875,7602.842362404322,0.3836086690425873
215,215,0.890625,13750.583631078156,0.3242788314819336
216,216,0.86328125,4114.867763717608,0.34219956398010254
217,217,0.890625,7842.168172423111,0.30824556946754456
218,218,0.875,13724.746580770508,0.3587017357349396
219,219,0.859375,4522.9416467634655,0.3437926173210144
220,220,0.875,5197.629156319736,0.3257870674133301
221,221,0.88671875,5210.998257729807,0.33734482526779175
222,222,0.8828125,7442.1213343591235,0.31707867980003357
223,223,0.84765625,5089.86108069417,0.38383689522743225
224,224,0.890625,5157.261402497598,0.3476998805999756
225,225,0.86328125,7375.8162334450735,0.3427707850933075
226,226,0.83203125,13579.464329526629,0.42928653955459595
227,227,0.83984375,13604.584402914159,0.40927654504776
228,228,0.8359375,5167.188758421559,0.4073132574558258
229,229,0.8828125,4464.938577778887,0.35081949830055237
230,230,0.8828125,5161.6743613656245,0.33468836545944214
231,231,0.890625,7448.987998279522,0.33757442235946655
232,232,0.859375,13610.792683390588,0.35408759117126465
233,233,0.8671875,4129.617414714819,0.3613525331020355
234,234,0.84765625,7734.164732660573,0.35397785902023315
235,235,0.859375,5777.589100653229,0.36440128087997437
236,236,0.8984375,5064.7482535624495,0.30599069595336914
237,237,0.89453125,4352.70152908174,0.2914484739303589
238,238,0.859375,7671.886022949742,0.3570246696472168
239,239,0.8515625,13614.071560796247,0.36787116527557373
240,240,0.875,4171.069837545547,0.33989661931991577
241,241,0.88671875,7861.402682598255,0.31231215596199036
242,242,0.88671875,5165.771775788162,0.34086692333221436
243,243,0.8671875,5969.87559212721,0.37195828557014465
244,244,0.8671875,5300.49179065428,0.3243318200111389
245,245,0.89453125,7395.629220448252,0.30946043133735657
246,246,0.89453125,13625.127832906124,0.3347291052341461
247,247,0.8984375,13624.26341500552,0.2903575003147125
248,248,0.828125,3644.707704945299,0.37565818428993225
249,249,0.87890625,5298.870013225685,0.3364737033843994
250,250,0.859375,4671.082890329317,0.36553746461868286
251,251,0.875,5372.6042580871135,0.32979390025138855
252,252,0.90234375,5265.06629007978,0.29697397351264954
253,253,0.87890625,7457.990609285139,0.31034621596336365
254,254,0.87109375,13674.407478158988,0.3330734074115753
255,255,0.890625,4211.478937542164,0.31596148014068604
256,256,0.87890625,4876.654664365519,0.3273661732673645
257,257,0.89453125,5062.742289720728,0.3002672791481018
258,258,0.91015625,7483.46011346371,0.2670230567455292
259,259,0.890625,10323.845008941791,0.31536737084388733
260,260,0.87109375,7572.547667743346,0.32364150881767273
261,261,0.81640625,7638.267560146258,0.46037429571151733
262,262,0.8359375,7671.063876604774,0.3693305552005768
263,263,0.9140625,13751.288039650115,0.27308306097984314
264,264,0.8828125,5370.561963877538,0.3534618318080902
265,265,0.88671875,13679.285346650699,0.3380497694015503
266,266,0.890625,6270.647737293629,0.3234435021877289
267,267,0.90625,7619.297096307229,0.32354238629341125
268,268,0.8671875,7603.111539115164,0.33358871936798096
269,269,0.8984375,5371.367947133831,0.303647518157959
270,270,0.8671875,7697.5706246281125,0.35264232754707336
271,271,0.8671875,7780.399576829993,0.32880210876464844
272,272,0.890625,4501.382701143643,0.28854620456695557
273,273,0.9140625,7578.212862063125,0.2537376880645752
274,274,0.8671875,7656.677486522719,0.3704846203327179
275,275,0.87109375,8856.186997905017,0.3429272472858429
276,276,0.87890625,7697.129183721747,0.3269122242927551
277,277,0.90625,7919.501290731808,0.3014204204082489
278,278,0.87109375,4209.959787961482,0.3630657196044922
279,279,0.93359375,4330.180322381607,0.2738123834133148
280,280,0.921875,5874.214662807937,0.2689955532550812
281,281,0.8671875,7471.067520178124,0.3185824751853943
282,282,0.88671875,13750.583631078156,0.30913326144218445
283,283,0.84765625,4453.863323945064,0.37286892533302307
284,284,0.8515625,5218.342578597707,0.3106585144996643
285,285,0.83984375,7846.179540953898,0.4001646041870117
286,286,0.87890625,4486.41144518911,0.31755736470222473
287,287,0.9140625,7439.388520910124,0.3000449538230896
288,288,0.9140625,5185.705570419882,0.32679155468940735
289,289,0.91015625,5146.163288585136,0.3292313516139984
290,290,0.9140625,6013.877946052514,0.29074716567993164
291,291,0.8515625,10370.509609998262,0.3625495731830597
292,292,0.86328125,4321.570886376534,0.3323374092578888
293,293,0.84765625,7816.762936431671,0.3650483787059784
294,294,0.92578125,5143.993752904373,0.2600037455558777
295,295,0.8828125,4827.10764251034,0.3486381471157074
296,296,0.87890625,10031.12661503536,0.32877564430236816
297,297,0.90625,13514.175978251293,0.2775290310382843
298,298,0.94921875,4018.073794662236,0.2324858456850052
299,299,0.8984375,7914.947840188707,0.28164711594581604
300,300,0.90234375,5382.083597740385,0.2867160141468048
301,301,0.88671875,4719.101238952055,0.267963171005249
302,302,0.9375,8763.450920220363,0.19278652966022491
303,303,0.87890625,5029.329935923858,0.31875187158584595
304,304,0.890625,7870.853423251722,0.2906593680381775
305,305,0.921875,5390.6761252102315,0.2135763019323349
306,306,0.91015625,7404.043717806387,0.2796288728713989
307,307,0.94140625,8748.813036747331,0.24434460699558258
308,308,0.91796875,3844.6097140913403,0.2514026165008545
309,309,0.88671875,7750.410163129782,0.33577829599380493
310,310,0.89453125,5506.114199857442,0.27991804480552673
311,311,0.87890625,5247.184330896438,0.2995958626270294
312,312,0.89453125,5193.054066210432,0.28761157393455505
313,313,0.9375,13649.896698574934,0.24936416745185852
314,314,0.94140625,13624.782052583494,0.2285120189189911
315,315,0.890625,7410.2776692730795,0.28751006722450256
316,316,0.91796875,5988.888464992275,0.23880453407764435
317,317,0.90234375,5068.334288398088,0.27458620071411133
318,318,0.8984375,5192.878262047086,0.30841684341430664
319,319,0.88671875,5185.129606289326,0.27066388726234436
320,320,0.921875,7440.110201083718,0.26235392689704895
321,321,0.90625,13761.86283531779,0.27589553594589233
322,322,0.9609375,13640.359561980742,0.20189741253852844
323,323,0.8984375,5515.957608355037,0.2615816593170166
324,324,0.890625,4415.710483459723,0.31501519680023193
325,325,0.921875,5210.113272000311,0.21115122735500336
326,326,0.89453125,7456.540444444445,0.29334065318107605
327,327,0.91015625,13801.663590323658,0.284221887588501
328,328,0.92578125,4338.543628201657,0.23951667547225952
329,329,0.890625,5201.027977989615,0.3153555691242218
330,330,0.92578125,5197.704637428599,0.2546596825122833
331,331,0.90625,4705.513979700949,0.25750765204429626
332,332,0.92578125,7414.729608043533,0.2097170501947403
333,333,0.9140625,7706.410088207219,0.2505180835723877
334,334,0.92578125,13741.784609084045,0.24457478523254395
335,335,0.9296875,7966.093850388384,0.1923081874847412
336,336,0.91015625,4694.179059976655,0.24694937467575073
337,337,0.94140625,7677.645985427556,0.1957358866930008
338,338,0.9453125,4570.8063155295795,0.20316524803638458
339,339,0.89453125,7969.818921366329,0.3067481219768524
340,340,0.95703125,5518.679228021484,0.18149693310260773
341,341,0.93359375,5258.619912139363,0.2190975844860077
342,342,0.91796875,5198.660921265408,0.2502833902835846
343,343,0.953125,5491.470953157844,0.15816311538219452
344,344,0.94140625,9617.119938378311,0.1701488494873047
345,345,0.91796875,13622.7077391525,0.2120014727115631
346,346,0.9375,5592.9879362433585,0.1705477088689804
347,347,0.91015625,7551.404969372183,0.22241444885730743
348,348,0.96875,9008.430226607266,0.16829419136047363
349,349,0.9375,4834.344815786985,0.21347200870513916
350,350,0.9375,7848.817818322697,0.2043757289648056
351,351,0.9609375,5235.083610833475,0.16818349063396454
352,352,0.9453125,4433.8899354577625,0.16445043683052063
353,353,0.92578125,5155.478528078666,0.1772613376379013
354,354,0.90625,7482.886440453542,0.21024194359779358
355,355,0.9375,13721.9402428115,0.21076464653015137
356,356,0.95703125,4254.3805059730175,0.19434022903442383
357,357,0.9453125,7866.009963078005,0.21289481222629547
358,358,0.953125,4926.32512387594,0.1379472017288208
359,359,0.91015625,8240.725603812827,0.2039380818605423
360,360,0.91015625,5209.607700817048,0.20733192563056946
361,361,0.96484375,8187.252752615366,0.13675999641418457
362,362,0.9296875,13715.454979753982,0.23860827088356018
363,363,0.94921875,5499.796776159768,0.19769993424415588
364,364,0.9609375,5689.12037978976,0.14464156329631805
365,365,0.96484375,4492.23010434186,0.13699914515018463
366,366,0.9140625,7204.3869028448735,0.18177413940429688
367,367,0.953125,13389.47070193159,0.12869858741760254
368,368,0.953125,4452.4597005270425,0.13156373798847198
369,369,0.9609375,5163.635342377478,0.1425991654396057
370,370,0.93359375,5214.363947163947,0.1845608353614807
371,371,0.94921875,7463.433754787407,0.17321448028087616
372,372,0.95703125,13744.071271312272,0.1730213761329651
373,373,0.98046875,13757.102165278668,0.1297808438539505
374,374,0.94921875,3784.552296830997,0.1521320939064026
375,375,0.953125,7711.114315671545,0.12985992431640625
376,376,0.921875,7859.158589695732,0.23222818970680237
377,377,0.96875,7673.695365374308,0.10751718282699585
378,378,0.97265625,4200.96647026143,0.1265137642621994
379,379,0.984375,7514.043751487075,0.1390286684036255
380,380,0.96875,13709.500951213595,0.15827876329421997
381,381,0.95703125,4557.187887019078,0.10750365257263184
382,382,0.953125,5662.2993408216,0.17276732623577118
383,383,0.91796875,4446.301617865676,0.26137885451316833
384,384,0.97265625,7419.597034211599,0.13370560109615326
385,385,0.9609375,5188.3365981648,0.16557294130325317
386,386,0.98046875,13588.400561890177,0.1499183028936386
387,387,0.9765625,7123.138012471806,0.10533119738101959
388,388,0.95703125,3693.3501098984257,0.13006028532981873
389,389,0.953125,8106.465018308105,0.15256072580814362
390,390,0.96484375,5144.36343078353,0.10171474516391754
391,391,0.95703125,13634.64367436604,0.1208081841468811
392,392,0.96875,13601.310093230644,0.12066139280796051
393,393,0.9765625,7445.26913422735,0.11223941296339035
394,394,0.97265625,3899.0287268462203,0.13538768887519836
395,395,0.96484375,10116.659983417501,0.12402540445327759
396,396,0.96875,5330.013223993805,0.1067911684513092
397,397,0.953125,5148.458083200675,0.12260440737009048
398,398,0.96484375,5142.096909211068,0.10517197102308273
399,399,0.97265625,5207.914752031042,0.07779394835233688
400,400,0.95703125,8246.991689580485,0.1263536512851715
401,401,0.984375,5093.70024383533,0.08196419477462769
402,402,0.9765625,5162.518145277612,0.09085995703935623
403,403,0.9609375,4318.841853767627,0.12057845294475555
404,404,0.97265625,7650.458311364446,0.08131661266088486
405,405,0.96484375,5099.627286241469,0.1191321313381195
406,406,0.98046875,13381.961464642687,0.07174129039049149
407,407,0.98046875,13740.905326201018,0.07585575431585312
408,408,0.94140625,7245.465933398563,0.14920872449874878
409,409,0.95703125,5046.324668549702,0.1298552304506302
410,410,0.96875,10364.403362966825,0.11217781901359558
411,411,0.98828125,5275.98370636071,0.0830196812748909
412,412,0.9765625,5195.717699204971,0.08353134989738464
413,413,0.9609375,5156.741270092834,0.09320858865976334
414,414,0.96875,5568.420522022331,0.10582390427589417
415,415,0.9765625,5312.187445579039,0.0722852572798729
416,416,0.98046875,7400.369583646351,0.0802297592163086
417,417,0.984375,13706.000995647235,0.06443509459495544
418,418,0.96484375,5059.402545387722,0.08549977093935013
419,419,0.96875,7687.7054771962485,0.10566484183073044
420,420,0.96875,7624.382759355251,0.08904372900724411
421,421,0.98828125,7870.853423251722,0.06867161393165588
422,422,0.9765625,4193.845298170512,0.060849472880363464
423,423,0.96484375,6833.418128822447,0.060982827097177505
424,424,0.97265625,5182.401776147498,0.06262293457984924
425,425,0.97265625,5133.517036952042,0.09604975581169128
426,426,0.98046875,5094.884549867378,0.09322992712259293
427,427,0.984375,7438.770049326608,0.07503701746463776
428,428,0.984375,5089.812826188975,0.07601295411586761
429,429,0.9765625,5190.368073011331,0.05801067128777504
430,430,0.9765625,5049.267228771755,0.09248823672533035
431,431,0.97265625,7397.820246239915,0.07017297297716141
432,432,0.99609375,5116.83301484429,0.03673718124628067
433,433,0.98046875,5201.254724155804,0.07097802311182022
434,434,0.984375,13616.833946280467,0.0670880526304245
435,435,0.984375,13676.323368699927,0.07048269361257553
436,436,0.9765625,7271.274431329528,0.06354724615812302
437,437,0.98046875,5066.755807643486,0.05582010746002197
438,438,0.96484375,3971.8934803114653,0.07937249541282654
439,439,0.98046875,8206.525710791806,0.05934230610728264
440,440,0.98828125,8628.105329979831,0.06180677190423012
441,441,0.9921875,8622.00846348416,0.045898955315351486
442,442,0.98828125,5274.376889334257,0.04502684995532036
443,443,0.9921875,7670.4610812664305,0.03726336359977722
444,444,0.96875,8784.888845253874,0.07295064628124237
445,445,0.984375,7864.454402296914,0.0360381193459034
446,446,0.98828125,5668.69654094691,0.04728594049811363
447,447,0.984375,5645.449031525374,0.05291297286748886
448,448,0.9921875,5142.786508673953,0.0468934066593647
449,449,0.99609375,5277.66932415827,0.0318031907081604
450,450,0.984375,7465.405613610607,0.044451627880334854
451,451,0.98046875,4481.281036368037,0.07354042679071426
452,452,0.984375,7489.410635567212,0.03921281918883324
453,453,0.9921875,7622.163710060978,0.028250593692064285
454,454,0.984375,4905.05846828533,0.050961945205926895
455,455,0.99609375,5233.067997504679,0.041797246783971786
456,456,0.97265625,5156.023164465786,0.0976167768239975
457,457,0.9921875,10065.448873223593,0.04265447333455086
458,458,0.98046875,9004.275325372333,0.04411802813410759
459,459,0.97265625,3534.5452342939907,0.06624956429004669
460,460,0.98828125,7420.878998147789,0.04642718657851219
461,461,0.96875,5191.321658914879,0.06828393787145615
462,462,0.98046875,5006.512941264239,0.07745402306318283
463,463,0.9921875,7717.044279461546,0.06555936485528946
464,464,1.0,13677.020189282484,0.027669278904795647
465,465,0.9765625,4130.236926426409,0.06607118248939514
466,466,0.9765625,7862.20856703522,0.05107156187295914
467,467,0.984375,5185.029451674433,0.046319689601659775
468,468,0.9921875,4444.700361787911,0.027754567563533783
469,469,1.0,5512.7574727633055,0.023600758984684944
470,470,0.984375,7432.230856019547,0.04570463299751282
471,471,0.984375,5095.174667951048,0.048827581107616425
472,472,0.98828125,13225.37596689166,0.06487766653299332
473,473,0.98828125,13696.734750108426,0.041153982281684875
474,474,0.9921875,7343.581876004514,0.03387337550520897
475,475,0.9765625,3489.7891777522823,0.06129727512598038
476,476,0.99609375,7666.517850002856,0.020526980981230736
477,477,0.98828125,5224.944764796621,0.02915133163332939
478,478,0.98828125,7442.1213343591235,0.042785122990608215
479,479,0.98828125,13651.111472742066,0.032385870814323425
480,480,0.99609375,13723.518666683707,0.028673080727458
481,481,0.9921875,7248.155960577832,0.03893103450536728
482,482,0.98828125,5163.362205103052,0.03432871028780937
483,483,1.0,7534.131535185276,0.014081296510994434
484,484,0.984375,5188.963426892446,0.03351103514432907
485,485,0.9765625,5785.402753306932,0.0603637769818306
486,486,0.98046875,6308.558106742497,0.04435184970498085
487,487,0.98828125,5164.653654125502,0.05274977535009384
488,488,1.0,7456.229768204103,0.032541658729314804
489,489,0.98046875,13606.308357093074,0.0707245022058487
490,490,0.98828125,13607.515385005323,0.0346166156232357
491,491,0.96484375,3745.580526670132,0.0613822340965271
492,492,0.99609375,8694.54738615016,0.026062602177262306
493,493,0.99609375,5051.238763701369,0.033600542694330215
494,494,0.99609375,7443.3078970718725,0.032090820372104645
495,495,0.99609375,13631.354881299987,0.026997294276952744
496,496,0.98828125,13690.273284798102,0.03745970502495766
497,497,0.984375,7332.649225242943,0.031129220500588417
498,498,0.99609375,5107.389534468899,0.01729271374642849
499,499,0.98828125,7639.517498986133,0.036819081753492355
500,500,0.99609375,5185.880889249509,0.019250692799687386
501,501,0.99609375,5143.919823704129,0.020988693460822105
502,502,0.98828125,5215.681038335244,0.030722102150321007
503,503,0.984375,13642.612591322026,0.03159773722290993
504,504,0.98046875,13628.586601680501,0.03974006325006485
505,505,0.99609375,8071.60819983913,0.02487770840525627
506,506,0.98828125,4692.9070414902035,0.0383683517575264
507,507,0.99609375,5705.383819169173,0.01948748342692852
508,508,0.99609375,5222.606697633697,0.016465168446302414
509,509,0.9765625,5118.247670256022,0.061110969632864
510,510,0.96875,6661.136040199758,0.05648624524474144
511,511,0.98828125,7554.327010750268,0.0361347496509552
512,512,0.9921875,13595.626878711524,0.05394298583269119
513,513,0.9921875,9614.79479924066,0.03391483798623085
514,514,0.99609375,5424.280877590919,0.01615145243704319
515,515,0.98828125,8692.224692177546,0.0311193335801363
516,516,0.96875,13694.813136917288,0.07584962248802185
517,517,0.9765625,5287.675493068722,0.03883114457130432
518,518,0.9921875,5192.300703595348,0.034679703414440155
519,519,0.9921875,5210.618941320341,0.05286625772714615
520,520,0.9921875,5132.290173172795,0.05085142329335213
