,step,accuracy,examples_per_second,loss
0,0,0.36328125,404.77806645988113,3.180612564086914
1,1,0.25,5915.932914600551,3.690073013305664
2,2,0.34375,4381.707579238608,3.02573561668396
3,3,0.34765625,4814.942574506058,2.815885543823242
4,4,0.3515625,4802.709773225388,2.574138641357422
5,5,0.34375,4341.982280129239,2.469430685043335
6,6,0.32421875,5094.473605799797,2.2301342487335205
7,7,0.31640625,4844.465306822232,2.0570085048675537
8,8,0.3125,4786.545521007467,1.8944681882858276
9,9,0.34765625,6216.409849068183,1.6844732761383057
10,10,0.3828125,4820.108474028451,1.4534529447555542
11,11,0.3984375,4529.8299175659595,1.3128618001937866
12,12,0.36328125,4916.107667583889,1.2326650619506836
13,13,0.34375,4897.831590855183,1.160496711730957
14,14,0.3125,5312.634265329448,1.0537029504776
15,15,0.41796875,6960.191768923115,0.9158090353012085
16,16,0.41796875,7313.520488230166,0.8929880261421204
17,17,0.44921875,7017.599351663649,0.8544747233390808
18,18,0.46875,4033.5451666585277,0.8301368951797485
19,19,0.5703125,4866.619940716299,0.7434312105178833
20,20,0.55859375,5241.984153098836,0.8401893377304077
21,21,0.60546875,4971.947694017411,0.8089767098426819
22,22,0.64453125,4975.587918554972,0.8054642677307129
23,23,0.63671875,4175.497948692024,0.811415433883667
24,24,0.6328125,4877.29705520302,0.8333153128623962
25,25,0.671875,4812.654965308281,0.7252790927886963
26,26,0.69921875,4755.720523166459,0.7307177782058716
27,27,0.6328125,5407.834804812821,0.8110395073890686
28,28,0.67578125,4377.134871813687,0.7228757739067078
29,29,0.703125,4780.578455510786,0.6588325500488281
30,30,0.7109375,7722.594552607542,0.6357571482658386
31,31,0.6484375,6508.946339807473,0.7129864692687988
32,32,0.7265625,7333.751043295927,0.5846028327941895
33,33,0.67578125,7102.265625103351,0.6309341788291931
34,34,0.62890625,5004.063045848984,0.6662335991859436
35,35,0.67578125,6734.583716452266,0.6000860929489136
36,36,0.69140625,4142.618363079392,0.5961536765098572
37,37,0.59375,4253.1166283767725,0.645545482635498
38,38,0.6171875,6618.802312822852,0.6614285707473755
39,39,0.66015625,5004.926068696775,0.6355699300765991
40,40,0.6484375,5059.474065138721,0.6394446492195129
41,41,0.640625,4697.341575343964,0.6373927593231201
42,42,0.6640625,5036.05266144805,0.6133645176887512
43,43,0.64453125,7087.685479292909,0.6017606854438782
44,44,0.66796875,6078.907933919857,0.6103227138519287
45,45,0.6953125,6887.552111664187,0.5943465828895569
46,46,0.609375,5090.560873852689,0.6149590015411377
47,47,0.66015625,5046.585563482888,0.6300182342529297
48,48,0.7109375,4790.774087905518,0.5638999342918396
49,49,0.68359375,4715.433028264269,0.5994316339492798
50,50,0.65234375,4665.197358359402,0.6131623387336731
51,51,0.67578125,4937.924579669622,0.6089422106742859
52,52,0.69921875,5044.546558171875,0.601489782333374
53,53,0.61328125,6844.002243638774,0.6716002821922302
54,54,0.64453125,4695.574970153627,0.6342670917510986
55,55,0.703125,4692.763469808748,0.5950643420219421
56,56,0.7109375,6037.68457040036,0.5724513530731201
57,57,0.65234375,7071.860689046518,0.6195998191833496
58,58,0.68359375,4339.508006175384,0.5941319465637207
59,59,0.7265625,5372.5504936029265,0.5383094549179077
60,60,0.71484375,6764.452407501905,0.5939010977745056
61,61,0.73828125,5678.830027819207,0.5463694930076599
62,62,0.7421875,7012.786874967344,0.594943642616272
63,63,0.74609375,3518.2502293638104,0.5518993139266968
64,64,0.73046875,6824.080840949246,0.5698659420013428
65,65,0.74609375,4970.704787652652,0.5628619194030762
66,66,0.71484375,4948.803170945292,0.5753713250160217
67,67,0.703125,4814.424434819259,0.6010656356811523
68,68,0.68359375,6044.618343128645,0.5990587472915649
69,69,0.73828125,6804.878788262881,0.5531579852104187
70,70,0.73046875,9313.964973153023,0.5847972631454468
71,71,0.734375,6507.447327911177,0.5513946413993835
72,72,0.73828125,4009.7310668299824,0.5475602746009827
73,73,0.734375,6921.69528193029,0.5547294616699219
74,74,0.71875,4072.7267430834236,0.6078747510910034
75,75,0.71484375,4889.579249355641,0.5792730450630188
76,76,0.73046875,4798.288574288575,0.5633882880210876
77,77,0.70703125,4698.842178966532,0.6098991632461548
78,78,0.74609375,5847.566326475041,0.5680530667304993
79,79,0.71875,6877.405582670407,0.5720422863960266
80,80,0.6875,4709.373309766185,0.5914930105209351
81,81,0.76171875,4863.049258138734,0.5570635199546814
82,82,0.7265625,4881.554398774317,0.5858032703399658
83,83,0.7578125,4844.443449856527,0.5535910725593567
84,84,0.7890625,4726.121949179772,0.5354673266410828
85,85,0.72265625,4918.855216202225,0.5854313969612122
86,86,0.7734375,4893.010626856966,0.5530843734741211
87,87,0.734375,4788.7442980617425,0.5663855671882629
88,88,0.70703125,4974.573649731753,0.5833679437637329
89,89,0.73828125,4856.604462456296,0.5695385932922363
90,90,0.7578125,9344.198276912366,0.5543503761291504
91,91,0.80859375,5014.57951467374,0.5142679214477539
92,92,0.76953125,7173.247002077669,0.5377134680747986
93,93,0.76171875,7092.554488407424,0.5441890954971313
94,94,0.73046875,4694.404812703298,0.5649322867393494
95,95,0.7265625,4728.036530002069,0.573468804359436
96,96,0.72265625,4869.157868482988,0.5663926601409912
97,97,0.75390625,4329.097903874143,0.5569445490837097
98,98,0.70703125,4185.6710534522545,0.5918886661529541
99,99,0.79296875,6964.299861199393,0.522372841835022
100,100,0.7265625,5063.864478400302,0.5854858756065369
101,101,0.77734375,6825.382186173053,0.5257270932197571
102,102,0.78515625,6868.079571185508,0.5115728974342346
103,103,0.7109375,4129.903320102157,0.5927733778953552
104,104,0.765625,4946.6372929767585,0.5405364632606506
105,105,0.73046875,5250.699645468105,0.5539255142211914
106,106,0.76953125,4884.041283256082,0.5390813946723938
107,107,0.734375,3736.430690640322,0.5420442223548889
108,108,0.765625,7023.428990057561,0.5354902148246765
109,109,0.796875,5316.816986214546,0.5142675042152405
110,110,0.734375,10083.218991811284,0.5697529315948486
111,111,0.7578125,6389.038581459003,0.5463181734085083
112,112,0.7734375,6656.964983632576,0.5317021608352661
113,113,0.73828125,7052.120900051229,0.562262773513794
114,114,0.734375,7020.949062994494,0.5680850744247437
115,115,0.7734375,3632.3165272929014,0.5381928086280823
116,116,0.71484375,7139.620618117985,0.5397591590881348
117,117,0.72265625,3839.1386820078446,0.587103545665741
118,118,0.75390625,6709.7122003649365,0.5339990854263306
119,119,0.74609375,4894.705809416141,0.5519545078277588
120,120,0.72265625,6802.550771647956,0.5548281669616699
121,121,0.8125,4770.468515778764,0.48861995339393616
122,122,0.73046875,6798.803426812975,0.5362372398376465
123,123,0.75,6768.204632985597,0.5550482869148254
124,124,0.7421875,4376.974286226744,0.5549986362457275
125,125,0.79296875,4858.582274127937,0.50872802734375
126,126,0.734375,4631.811128509743,0.563575804233551
127,127,0.70703125,5456.476545230025,0.5705758929252625
128,128,0.7421875,5025.657723775111,0.5200371742248535
129,129,0.73046875,4617.608862436138,0.5427960753440857
130,130,0.7734375,6901.497123684769,0.5184919834136963
131,131,0.73046875,4270.183152980104,0.5454264283180237
132,132,0.74609375,6768.460618132994,0.5127378702163696
133,133,0.7578125,4011.948407538597,0.5266878008842468
134,134,0.734375,4777.175378728894,0.5308066606521606
135,135,0.78515625,4849.650976034976,0.5270687341690063
136,136,0.765625,5068.693171196858,0.5086252093315125
137,137,0.7578125,4840.577871346716,0.5206555724143982
138,138,0.75,5024.99917633845,0.5182706117630005
139,139,0.734375,5010.694964767371,0.5630146861076355
140,140,0.78125,4732.975809295437,0.4963037669658661
141,141,0.7578125,4857.087778818186,0.5165450572967529
142,142,0.76171875,4868.142379797338,0.5468841791152954
143,143,0.7890625,4880.799952725769,0.49137014150619507
144,144,0.74609375,4751.322300299131,0.541754424571991
145,145,0.78515625,4986.58696116586,0.5067345499992371
146,146,0.80078125,7343.833007318241,0.4785584509372711
147,147,0.74609375,4988.324439840001,0.5200028419494629
148,148,0.828125,4705.967690190475,0.48163726925849915
149,149,0.75,4776.899091548105,0.5255703926086426
150,150,0.72265625,4810.692807763476,0.5499381422996521
151,151,0.74609375,4929.197247432667,0.5263365507125854
152,152,0.75,4991.385344855638,0.5175269842147827
153,153,0.74609375,4788.936520183932,0.5078589916229248
154,154,0.79296875,4912.801171303075,0.4896942675113678
155,155,0.7890625,4978.471621916106,0.5165823698043823
156,156,0.75,4971.41823199048,0.5298760533332825
157,157,0.76171875,4896.692451169514,0.5045312643051147
158,158,0.74609375,4366.810055025276,0.527164101600647
159,159,0.765625,4840.163288856834,0.48564639687538147
160,160,0.73046875,4736.504219325526,0.5567402839660645
161,161,0.81640625,6293.287444979105,0.48294150829315186
162,162,0.78125,8936.975213490254,0.5245936512947083
163,163,0.75390625,6452.154985097587,0.508298933506012
164,164,0.76171875,4188.2506689550255,0.5330302119255066
165,165,0.77734375,6619.087924349183,0.5067402124404907
166,166,0.80859375,4240.753503214901,0.4876360297203064
167,167,0.7734375,6846.315069978003,0.5145173668861389
168,168,0.7734375,4038.7946301959323,0.501980185508728
169,169,0.76171875,6594.858115038541,0.517585039138794
170,170,0.78125,4969.577502857963,0.4939764440059662
171,171,0.78515625,4843.569332924343,0.5093647837638855
172,172,0.7734375,6726.862698909911,0.5063613057136536
173,173,0.79296875,4960.554680858928,0.46039292216300964
174,174,0.8125,4772.228304251594,0.46331489086151123
175,175,0.7734375,4881.576591894816,0.5236233472824097
176,176,0.796875,4895.241374279671,0.4891417324542999
177,177,0.83203125,4920.996828539478,0.44889286160469055
178,178,0.78125,7045.919890807916,0.47625982761383057
179,179,0.73828125,4220.9819248217245,0.5325034856796265
180,180,0.75,6782.184110461224,0.5251770615577698
181,181,0.7421875,3833.7790155458915,0.5231870412826538
182,182,0.79296875,7053.186350050908,0.47981271147727966
183,183,0.80859375,4269.639792749411,0.4668958783149719
184,184,0.76171875,7118.226936437644,0.5416910648345947
185,185,0.7421875,3984.8059407924766,0.5347557067871094
186,186,0.79296875,7126.305469460354,0.48628315329551697
187,187,0.76171875,4948.096202321648,0.537808895111084
188,188,0.77734375,4970.497697004485,0.5232832431793213
189,189,0.76171875,4860.165683687372,0.5198361873626709
190,190,0.75,4981.243123628553,0.5057333707809448
191,191,0.7890625,4970.336638429848,0.48876869678497314
192,192,0.76953125,6717.309827522568,0.5164768695831299
193,193,0.78125,4825.0686367027065,0.47575387358665466
194,194,0.7578125,4858.186582932534,0.5053585171699524
195,195,0.8125,7125.075972634191,0.5031590461730957
196,196,0.76953125,4717.463310047889,0.48905229568481445
197,197,0.8046875,5220.2453424604255,0.4829557538032532
198,198,0.79296875,4963.558645556454,0.4764271378517151
199,199,0.765625,4270.981464097627,0.5425129532814026
200,200,0.76171875,4866.9949459923755,0.5473014712333679
201,201,0.8046875,4878.648843654869,0.4769574999809265
202,202,0.75390625,3878.2984262747464,0.5362210869789124
203,203,0.81640625,4904.453547220141,0.4676128625869751
204,204,0.77734375,6236.484797091264,0.49941277503967285
205,205,0.83203125,5024.669967336472,0.46864309906959534
206,206,0.80078125,4814.467608867207,0.48195934295654297
207,207,0.7578125,5118.930887351675,0.5154756903648376
208,208,0.87109375,5273.4443478559815,0.42321303486824036
209,209,0.76953125,4460.375874946517,0.5131517052650452
210,210,0.73828125,4798.653122332509,0.5170572400093079
211,211,0.77734375,4465.309939574903,0.47432246804237366
212,212,0.7734375,4935.337163659095,0.49270138144493103
213,213,0.81640625,5050.003405103893,0.4646710455417633
214,214,0.80078125,5238.071613948134,0.48152562975883484
215,215,0.796875,4914.375138450272,0.4557051360607147
216,216,0.80078125,4837.786266214311,0.46435433626174927
217,217,0.7734375,4414.766396947569,0.4776845872402191
218,218,0.76953125,5393.112956126472,0.46117740869522095
219,219,0.76953125,4665.177089081121,0.46478700637817383
220,220,0.7578125,4786.417499141893,0.49044451117515564
221,221,0.76171875,4882.930753943892,0.48834121227264404
222,222,0.79296875,5026.504681297281,0.47846904397010803
223,223,0.8203125,4922.034490029796,0.44396132230758667
224,224,0.8125,5577.821653800999,0.432991623878479
225,225,0.796875,6652.22211621265,0.48844248056411743
226,226,0.76953125,6598.262310192895,0.47689253091812134
227,227,0.76171875,6796.73769298451,0.4983614683151245
228,228,0.78515625,4825.784261643768,0.4865548610687256
229,229,0.85546875,7145.702390459458,0.43931248784065247
230,230,0.7734375,4876.588219798985,0.4804166853427887
231,231,0.80078125,7085.814563068354,0.4685177505016327
232,232,0.7734375,4990.596570812399,0.4757760763168335
233,233,0.80859375,7120.020582735435,0.43791306018829346
234,234,0.80859375,4769.070091984348,0.4334837794303894
235,235,0.78125,5138.873024001531,0.48853257298469543
236,236,0.8359375,5083.379053714978,0.41420644521713257
237,237,0.79296875,4865.583462101405,0.45430803298950195
238,238,0.8125,7315.812659262792,0.4453310966491699
239,239,0.84765625,6539.868830093066,0.43012526631355286
240,240,0.828125,7349.764696218821,0.41978010535240173
241,241,0.84765625,5014.509258524147,0.4228667914867401
242,242,0.828125,7293.450781143866,0.45356908440589905
243,243,0.8046875,6649.585533364298,0.4484049379825592
244,244,0.74609375,6784.583943081725,0.5319916605949402
245,245,0.78125,4008.069669086769,0.4741610884666443
246,246,0.82421875,6935.599834642414,0.43230947852134705
247,247,0.8359375,4136.219202989272,0.4168822467327118
248,248,0.82421875,4813.820079442647,0.4681456983089447
249,249,0.85546875,4823.811385853939,0.4238506257534027
250,250,0.82421875,4863.666038556313,0.4652755856513977
251,251,0.82421875,4944.928728009579,0.4128562808036804
252,252,0.8125,7128.150510508915,0.4154938757419586
253,253,0.84375,5023.964664707754,0.40041252970695496
254,254,0.765625,5019.549272598078,0.4920847415924072
255,255,0.80078125,4866.112672609525,0.4622538387775421
256,256,0.8046875,4762.195855804712,0.43530282378196716
257,257,0.82421875,4938.537786138413,0.42124128341674805
258,258,0.7578125,4831.973503258091,0.49398255348205566
259,259,0.83203125,5054.68670824997,0.4273568093776703
260,260,0.82421875,5001.172921964806,0.45153573155403137
261,261,0.82421875,4758.05973376819,0.42666095495224
262,262,0.828125,5006.536285133447,0.41335687041282654
263,263,0.78515625,5059.569427952125,0.43900346755981445
264,264,0.7890625,4770.786453751344,0.46784746646881104
265,265,0.8359375,4714.356445381103,0.4300726652145386
266,266,0.82421875,4984.596141347743,0.43005841970443726
267,267,0.796875,4678.00210865682,0.4744534492492676
268,268,0.8515625,4820.5845533601805,0.3923885226249695
269,269,0.8203125,4841.4727387501125,0.4293598234653473
270,270,0.81640625,10240.351574570355,0.4336417019367218
271,271,0.88671875,4796.273837494975,0.38892021775245667
272,272,0.8515625,5060.332459894056,0.37824761867523193
273,273,0.80078125,4847.724200204068,0.4218004643917084
274,274,0.84375,4851.5792841070315,0.39956536889076233
275,275,0.80859375,8155.290243198493,0.44002777338027954
276,276,0.7890625,4766.2122317806125,0.5027819871902466
277,277,0.83203125,4780.067684938276,0.4135439693927765
278,278,0.8125,4671.0219295002025,0.42408424615859985
279,279,0.7890625,6778.715926236908,0.43914031982421875
280,280,0.84375,5079.891867853206,0.4200950562953949
281,281,0.828125,4859.329866720974,0.4232204258441925
282,282,0.83984375,4944.609926595872,0.38442277908325195
283,283,0.80859375,4959.798530179362,0.43658754229545593
284,284,0.796875,4766.593081895021,0.45511773228645325
285,285,0.828125,4805.783651931056,0.41134390234947205
286,286,0.765625,4976.625666838156,0.47901883721351624
287,287,0.8671875,4884.863400209271,0.39038974046707153
288,288,0.828125,4724.832562539878,0.41839542984962463
289,289,0.79296875,4807.074563386714,0.4830564558506012
290,290,0.83203125,6810.230639453021,0.41415542364120483
291,291,0.828125,4798.031279603911,0.4214930534362793
292,292,0.8046875,4875.392527141216,0.422983855009079
293,293,0.8125,4897.965642134457,0.43203485012054443
294,294,0.78515625,4842.913952208702,0.43802621960639954
295,295,0.83203125,4447.167144348172,0.3882651627063751
296,296,0.86328125,5216.7199832869355,0.3752102851867676
297,297,0.84375,6643.003210938225,0.3933185338973999
298,298,0.81640625,4908.691130687611,0.41559362411499023
299,299,0.875,4817.016249001821,0.3850175142288208
300,300,0.83984375,5018.751572826788,0.3739021420478821
301,301,0.859375,5554.679799693747,0.3658578395843506
302,302,0.8359375,7312.773351676417,0.39943668246269226
303,303,0.82421875,4774.796106315897,0.4053817093372345
304,304,0.86328125,4743.975046169888,0.36992353200912476
305,305,0.828125,5017.672735429362,0.4569302499294281
306,306,0.83203125,4939.173864843854,0.4067540168762207
307,307,0.85546875,4828.952908637089,0.35588496923446655
308,308,0.83984375,5004.2262976133325,0.40147891640663147
309,309,0.79296875,7643.1609578314965,0.43673649430274963
310,310,0.82421875,4792.441939040121,0.39519202709198
311,311,0.83984375,4937.788332244981,0.3729865550994873
312,312,0.8203125,4760.443457249895,0.39883896708488464
313,313,0.85546875,4720.3044932805215,0.35548025369644165
